AudioTime[s]	MeasId	WavId	Sensor 1 Id	Sensor 1 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 3 Id	Sensor 3 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 4 Id	Sensor 4 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 5 Id	Sensor 5 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 6 Id	Sensor 6 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 7 Id	Sensor 7 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 8 Id	Sensor 8 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 9 Id	Sensor 9 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 10 Id	Sensor 10 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 11 Id	Sensor 11 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 12 Id	Sensor 12 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz Sensor 13 Id	Sensor 13 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 14 Id	Sensor 14 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 15 Id	Sensor 15 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 16 Id	Sensor 16 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz
0.5585	52	12314	0	55	62.142677	35.712513	-122.496990	0.993362	0.037363	-0.003989	0.108718	2	55	-68.216385	17.071930	-0.975731	0.267782	-0.816756	0.511080	0.000000	3	55	-70.863922	-9.041012	-1.184448	0.639471	-0.096497	-0.762736	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.5684	53	12534	0	55	62.144047	35.709274	-122.505560	0.993370	0.037274	-0.003998	0.108677	2	55	-68.234528	17.050282	-0.965630	0.267657	-0.816851	0.510994	0.000000	3	55	-70.866043	-9.038476	-1.186417	0.639495	-0.096461	-0.762720	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.5784	54	12754	0	55	62.151180	35.709728	-122.509320	0.993378	0.037173	-0.004034	0.108643	2	55	-68.256691	17.024942	-0.964851	0.267538	-0.816992	0.510829	0.000000	3	55	-70.865250	-9.039624	-1.174240	0.639494	-0.096468	-0.762719	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.5884	55	12975	0	55	62.151382	35.708241	-122.505490	0.993373	0.037222	-0.004050	0.108662	2	55	-68.253937	17.021023	-0.967377	0.267435	-0.816891	0.511045	0.000000	3	55	-70.866104	-9.035618	-1.178627	0.639507	-0.096469	-0.762709	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.5984	56	13195	0	55	62.151276	35.703571	-122.504310	0.993377	0.037165	-0.004062	0.108648	2	55	-68.253258	17.020077	-0.970123	0.267480	-0.816949	0.510929	0.000000	3	55	-70.866211	-9.032257	-1.189514	0.639522	-0.096483	-0.762694	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.6084	57	13415	0	55	62.152523	35.705444	-122.507350	0.993377	0.037148	-0.004066	0.108658	2	55	-68.255501	17.033730	-0.967056	0.267590	-0.817009	0.510775	0.000000	3	55	-70.865112	-9.035107	-1.184670	0.639511	-0.096525	-0.762698	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.6184	58	13635	0	55	62.150608	35.706398	-122.501100	0.993372	0.037193	-0.004050	0.108683	2	55	-68.258797	17.063452	-0.966423	0.267733	-0.817122	0.510520	0.000000	3	55	-70.863647	-9.035491	-1.192589	0.639493	-0.096554	-0.762710	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.6284	59	13856	0	55	62.150936	35.706551	-122.503280	0.993376	0.037171	-0.004071	0.108657	2	55	-68.242210	17.071888	-0.966454	0.267917	-0.817073	0.510503	0.000000	3	55	-70.862679	-9.039391	-1.192856	0.639500	-0.096523	-0.762707	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.6384	60	14076	0	55	62.149612	35.704884	-122.511530	0.993379	0.037118	-0.004065	0.108641	2	55	-68.233261	17.070553	-0.967186	0.268006	-0.817034	0.510517	0.000000	3	55	-70.855400	-9.033506	-1.195869	0.639479	-0.096547	-0.762723	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.6483	61	14296	0	55	62.150288	35.710587	-122.513680	0.993374	0.037189	-0.004047	0.108671	2	55	-68.262169	17.051029	-0.974495	0.267756	-0.817056	0.510614	0.000000	3	55	-70.864243	-9.035363	-1.196075	0.639482	-0.096557	-0.762718	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.6584	62	14517	0	55	62.150963	35.710796	-122.513310	0.993376	0.037160	-0.004059	0.108661	2	55	-68.265198	17.053757	-0.969032	0.267786	-0.817126	0.510486	0.000000	3	55	-70.853210	-9.036524	-1.188324	0.639447	-0.096578	-0.762745	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.6683	63	14737	0	55	62.147579	35.708744	-122.510650	0.993376	0.037130	-0.004057	0.108667	2	55	-68.274376	17.070438	-0.970009	0.267875	-0.817410	0.509985	0.000000	3	55	-70.849365	-9.035850	-1.191879	0.639440	-0.096593	-0.762749	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.6784	64	14958	0	55	62.138245	35.711472	-122.504880	0.993367	0.037255	-0.004018	0.108711	2	55	-68.243240	17.088051	-0.969688	0.267944	-0.817164	0.510342	0.000000	3	55	-70.848465	-9.038755	-1.202965	0.639436	-0.096594	-0.762753	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.6883	65	15178	0	55	62.137188	35.716404	-122.510120	0.993368	0.037239	-0.004005	0.108710	2	55	-68.244484	17.070377	-0.971123	0.267887	-0.817055	0.510546	0.000000	3	55	-70.847427	-9.042703	-1.194977	0.639422	-0.096618	-0.762761	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.6983	66	15398	0	55	62.134701	35.717983	-122.514210	0.993366	0.037244	-0.003994	0.108724	2	55	-68.262764	17.067156	-0.968903	0.267807	-0.817166	0.510410	0.000000	3	55	-70.845779	-9.046609	-1.184738	0.639411	-0.096616	-0.762770	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.7083	67	15619	0	55	62.136673	35.714134	-122.509790	0.993370	0.037210	-0.004021	0.108700	2	55	-68.276764	17.033310	-0.975868	0.267534	-0.817193	0.510512	0.000000	3	55	-70.844215	-9.043963	-1.180397	0.639427	-0.096600	-0.762759	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.7183	68	15839	0	55	62.138256	35.719467	-122.510290	0.993365	0.037272	-0.004030	0.108722	2	55	-68.291603	16.989895	-0.983414	0.267169	-0.817004	0.511004	0.000000	3	55	-70.850227	-9.045113	-1.173515	0.639448	-0.096605	-0.762741	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.7283	69	16059	0	55	62.141048	35.725151	-122.509930	0.993358	0.037344	-0.004027	0.108757	2	55	-68.311806	16.978981	-0.971901	0.266930	-0.817087	0.510996	0.000000	3	55	-70.854370	-9.043375	-1.171936	0.639448	-0.096635	-0.762737	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.7383	70	16279	0	55	62.148182	35.727566	-122.514030	0.993362	0.037299	-0.004065	0.108742	2	55	-68.324631	16.980061	-0.949135	0.266906	-0.817310	0.510651	0.000000	3	55	-70.864845	-9.053056	-1.161469	0.639489	-0.096578	-0.762710	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.7483	71	16500	0	55	62.151775	35.720650	-122.513050	0.993369	0.037234	-0.004091	0.108701	2	55	-68.310738	16.966763	-0.944145	0.266899	-0.817251	0.510750	0.000000	3	55	-70.865364	-9.052992	-1.155685	0.639508	-0.096549	-0.762698	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.7583	72	16720	0	55	62.156414	35.724823	-122.512870	0.993369	0.037228	-0.004110	0.108696	2	55	-68.310982	16.952362	-0.942856	0.266836	-0.817147	0.510950	0.000000	3	55	-70.872307	-9.050657	-1.149544	0.639527	-0.096562	-0.762680	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.7683	73	16940	0	55	62.160618	35.726349	-122.510120	0.993364	0.037314	-0.004119	0.108719	2	55	-68.284943	16.967255	-0.946510	0.266924	-0.816838	0.511397	0.000000	3	55	-70.872658	-9.049321	-1.136963	0.639513	-0.096560	-0.762692	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.7782	74	17160	0	55	62.161926	35.725559	-122.513370	0.993368	0.037269	-0.004127	0.108696	2	55	-68.311058	16.942383	-0.951317	0.266738	-0.816953	0.511311	0.000000	3	55	-70.878433	-9.053038	-1.136101	0.639541	-0.096531	-0.762673	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.7883	75	17381	0	55	62.160454	35.720642	-122.510290	0.993369	0.037255	-0.004120	0.108687	2	55	-68.320633	16.927750	-0.964455	0.266585	-0.816965	0.511372	0.000000	3	55	-70.876816	-9.051637	-1.136665	0.639541	-0.096526	-0.762673	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.7982	76	17601	0	55	62.163330	35.720432	-122.509350	0.993373	0.037214	-0.004136	0.108667	2	55	-68.305473	16.923992	-0.960114	0.266650	-0.816831	0.511551	0.000000	3	55	-70.879280	-9.052050	-1.136047	0.639559	-0.096506	-0.762661	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	119								11	55								12	311								13	311								14	311								15	311							
0.8082	77	17821	0	55	62.169300	35.722759	-122.509350	0.993369	0.037259	-0.004158	0.108687	2	55	-68.316429	16.945503	-0.946960	0.266736	-0.816991	0.511251	0.000000	3	55	-70.892860	-9.048642	-1.143181	0.639600	-0.096496	-0.762627	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	119								11	55								12	311								13	311								14	311								15	311							
0.8182	78	18042	0	55	62.170780	35.720219	-122.509820	0.993372	0.037228	-0.004167	0.108672	2	55	-68.313889	16.953485	-0.945831	0.266839	-0.817021	0.511149	0.000000	3	55	-70.891220	-9.051088	-1.142342	0.639599	-0.096473	-0.762631	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	119								11	55								12	311								13	311								14	311								15	311							
0.8282	79	18262	0	55	62.169487	35.719074	-122.507310	0.993371	0.037246	-0.004164	0.108676	2	55	-68.315125	16.946381	-0.962807	0.266764	-0.816974	0.511263	0.000000	3	55	-70.885895	-9.049593	-1.137398	0.639581	-0.096498	-0.762643	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.8382	80	18483	0	55	62.167198	35.716038	-122.504310	0.993371	0.037237	-0.004150	0.108673	2	55	-68.320358	16.941414	-0.975418	0.266725	-0.817029	0.511197	0.000000	3	55	-70.880798	-9.042959	-1.139633	0.639560	-0.096532	-0.762656	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.8482	81	18703	0	55	62.166107	35.717236	-122.506990	0.993368	0.037255	-0.004143	0.108696	2	55	-68.331963	16.964621	-0.974632	0.266823	-0.817180	0.510903	0.000000	3	55	-70.875847	-9.036909	-1.140884	0.639544	-0.096565	-0.762665	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.8582	82	18923	0	55	62.160217	35.711372	-122.505810	0.993368	0.037248	-0.004128	0.108696	2	55	-68.323624	16.980162	-0.988571	0.266942	-0.817171	0.510856	0.000000	3	55	-70.873817	-9.036315	-1.143860	0.639549	-0.096569	-0.762661	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.8682	83	19144	0	55	62.159279	35.708706	-122.510800	0.993377	0.037151	-0.004139	0.108653	2	55	-68.337273	16.967869	-0.981728	0.266938	-0.817336	0.510594	0.000000	3	55	-70.867706	-9.037640	-1.143242	0.639547	-0.096562	-0.762664	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	119								11	119								12	311								13	311								14	311								15	311							
0.8782	84	19364	0	55	62.156693	35.704998	-122.508880	0.993381	0.037107	-0.004129	0.108630	2	55	-68.326523	16.994221	-0.978333	0.267206	-0.817451	0.510270	0.000000	3	55	-70.856567	-9.036903	-1.148880	0.639511	-0.096563	-0.762693	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	119								12	311								13	311								14	311								15	311							
0.8882	85	19584	0	55	62.162956	35.703686	-122.516220	0.993387	0.037025	-0.004150	0.108598	2	55	-68.315674	16.998075	-0.965492	0.267360	-0.817428	0.510225	0.000000	3	55	-70.860397	-9.035494	-1.152031	0.639522	-0.096544	-0.762687	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	119								12	311								13	311								14	311								15	311							
0.8981	86	19804	0	55	62.163235	35.704224	-122.512920	0.993385	0.037085	-0.004137	0.108601	2	55	-68.320663	16.983288	-0.979218	0.267204	-0.817323	0.510476	0.000000	3	55	-70.857857	-9.039037	-1.154259	0.639496	-0.096564	-0.762706	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	119								11	55								12	311								13	311								14	311								15	311							
0.9082	87	20025	0	55	62.159115	35.703861	-122.513140	0.993388	0.037040	-0.004118	0.108585	2	55	-68.293320	16.982849	-0.982071	0.267347	-0.817117	0.510731	0.000000	3	55	-70.845940	-9.043266	-1.153000	0.639446	-0.096589	-0.762745	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.9181	88	20245	0	55	62.155804	35.703400	-122.515700	0.993389	0.037023	-0.004095	0.108584	2	55	-68.282143	16.994282	-0.985123	0.267460	-0.817097	0.510704	0.000000	3	55	-70.834671	-9.039594	-1.155968	0.639393	-0.096613	-0.762786	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.9281	89	20465	0	55	62.157200	35.708122	-122.519700	0.993389	0.037022	-0.004096	0.108588	2	55	-68.284622	17.005165	-0.971344	0.267584	-0.817170	0.510521	0.000000	3	55	-70.837494	-9.041678	-1.157761	0.639396	-0.096632	-0.762782	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.9381	90	20686	0	55	62.152893	35.712051	-122.517800	0.993384	0.037100	-0.004078	0.108607	2	55	-68.279213	17.008041	-0.976570	0.267586	-0.817037	0.510734	0.000000	3	55	-70.832672	-9.042746	-1.152451	0.639377	-0.096624	-0.762798	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.9481	91	20906	0	55	62.153416	35.715427	-122.517200	0.993385	0.037105	-0.004087	0.108592	2	55	-68.270973	16.982399	-0.973076	0.267470	-0.816849	0.511095	0.000000	3	55	-70.834625	-9.046406	-1.160736	0.639385	-0.096605	-0.762794	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.9581	92	21127	0	55	62.153339	35.719887	-122.518250	0.993382	0.037152	-0.004071	0.108609	2	55	-68.264511	16.983059	-0.961800	0.267463	-0.816778	0.511211	0.000000	3	55	-70.832718	-9.046806	-1.156959	0.639357	-0.096602	-0.762818	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.9681	93	21347	0	55	62.151974	35.721844	-122.518070	0.993376	0.037235	-0.004049	0.108630	2	55	-68.239151	16.998802	-0.962669	0.267561	-0.816601	0.511444	0.000000	3	55	-70.836456	-9.049175	-1.159981	0.639355	-0.096602	-0.762819	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.9781	94	21567	0	55	62.147667	35.723003	-122.509220	0.993370	0.037305	-0.004028	0.108668	2	55	-68.234459	17.004854	-0.979652	0.267517	-0.816482	0.511656	0.000000	3	55	-70.832657	-9.040570	-1.167854	0.639332	-0.096647	-0.762833	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.9881	95	21788	0	55	62.138607	35.718582	-122.497200	0.993367	0.037348	-0.004000	0.108680	2	55	-68.238800	17.028149	-0.982498	0.267594	-0.816745	0.511196	0.000000	3	55	-70.824501	-9.042225	-1.182114	0.639316	-0.096633	-0.762848	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.9981	96	22008	0	55	62.130093	35.718735	-122.494270	0.993365	0.037367	-0.003973	0.108689	2	55	-68.226227	17.052898	-0.976257	0.267767	-0.816854	0.510931	0.000000	3	55	-70.813370	-9.043382	-1.187805	0.639294	-0.096599	-0.762871	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
1.0081	97	22228	0	55	62.129791	35.723808	-122.490040	0.993355	0.037494	-0.003959	0.108739	2	55	-68.226463	17.078939	-0.979408	0.267814	-0.816907	0.510821	0.000000	3	55	-70.815620	-9.043558	-1.188164	0.639287	-0.096624	-0.762873	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
1.0180	98	22448	0	55	62.131874	35.720417	-122.488620	0.993359	0.037445	-0.003980	0.108717	2	55	-68.230721	17.083460	-0.968407	0.267881	-0.817046	0.510564	0.000000	3	55	-70.820984	-9.044880	-1.187538	0.639328	-0.096587	-0.762844	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
1.0281	99	22669	0	55	62.133102	35.712357	-122.493130	0.993369	0.037336	-0.003994	0.108670	2	55	-68.218948	17.080624	-0.965843	0.267977	-0.816995	0.510595	0.000000	3	55	-70.820313	-9.045853	-1.183594	0.639339	-0.096539	-0.762840	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
1.0380	100	22889	0	55	62.133583	35.708805	-122.495830	0.993374	0.037268	-0.004004	0.108645	2	55	-68.202202	17.105131	-0.950905	0.268229	-0.817069	0.510344	0.000000	3	55	-70.825523	-9.046481	-1.192482	0.639369	-0.096523	-0.762818	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
1.0480	101	23109	0	55	62.130466	35.709347	-122.491260	0.993369	0.037315	-0.003985	0.108669	2	55	-68.192146	17.157925	-0.950325	0.268543	-0.817324	0.509770	0.000000	3	55	-70.821686	-9.046337	-1.189079	0.639341	-0.096558	-0.762837	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
1.0580	102	23330	0	55	62.132355	35.703918	-122.485230	0.993373	0.037277	-0.004005	0.108647	2	55	-68.200081	17.176044	-0.951431	0.268628	-0.817585	0.509307	0.000000	3	55	-70.827934	-9.047283	-1.197563	0.639387	-0.096509	-0.762805	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
1.0680	103	23550	0	55	62.133041	35.708038	-122.487880	0.993373	0.037258	-0.004005	0.108653	2	55	-68.208801	17.141144	-0.954628	0.268423	-0.817409	0.509698	0.000000	3	55	-70.831726	-9.049469	-1.196518	0.639393	-0.096525	-0.762797	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
1.0780	104	23771	0	55	62.140522	35.708897	-122.492160	0.993375	0.037255	-0.004035	0.108634	2	55	-68.215614	17.129713	-0.946228	0.268333	-0.817474	0.509640	0.000000	3	55	-70.839088	-9.056134	-1.192436	0.639421	-0.096488	-0.762778	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
1.0880	105	23991	0	55	62.143852	35.716404	-122.494400	0.993367	0.037349	-0.004031	0.108674	2	55	-68.231476	17.130077	-0.947205	0.268206	-0.817456	0.509737	0.000000	3	55	-70.842194	-9.049717	-1.188240	0.639404	-0.096551	-0.762785	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
1.0980	106	24211	0	55	62.144215	35.717335	-122.494840	0.993367	0.037359	-0.004041	0.108680	2	55	-68.244576	17.125690	-0.955215	0.268135	-0.817545	0.509631	0.000000	3	55	-70.847725	-9.045630	-1.200188	0.639420	-0.096572	-0.762769	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
1.1080	107	24432	0	55	62.144718	35.712067	-122.494860	0.993372	0.037288	-0.004052	0.108655	2	55	-68.256088	17.105169	-0.958397	0.268017	-0.817533	0.509713	0.000000	3	55	-70.851570	-9.044439	-1.205124	0.639449	-0.096532	-0.762749	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
1.1180	108	24652	0	55	62.147560	35.714005	-122.498800	0.993367	0.037330	-0.004058	0.108681	2	55	-68.251457	17.101631	-0.960625	0.267936	-0.817379	0.510002	0.000000	3	55	-70.855652	-9.042780	-1.198914	0.639453	-0.096543	-0.762744	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
1.1280	109	24872	0	55	62.146561	35.715839	-122.495460	0.993361	0.037404	-0.004047	0.108712	2	55	-68.253036	17.098995	-0.958206	0.267826	-0.817366	0.510081	0.000000	3	55	-70.858467	-9.037851	-1.198036	0.639458	-0.096559	-0.762738	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
1.1380	110	25092	0	55	62.147667	35.716042	-122.488850	0.993356	0.037464	-0.004045	0.108741	2	55	-68.281776	17.085783	-0.977859	0.267575	-0.817476	0.510036	0.000000	3	55	-70.861694	-9.038746	-1.207092	0.639462	-0.096563	-0.762734	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
1.1480	111	25313	0	55	62.148781	35.711262	-122.491230	0.993361	0.037393	-0.004061	0.108718	2	55	-68.276543	17.031532	-0.996895	0.267294	-0.817052	0.510862	0.000000	3	55	-70.861610	-9.038391	-1.202309	0.639478	-0.096534	-0.762725	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
