Time[s]	MeasId	WavId	Sensor 1 Id	Sensor 1 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 3 Id	Sensor 3 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 4 Id	Sensor 4 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 5 Id	Sensor 5 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 6 Id	Sensor 6 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 7 Id	Sensor 7 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 8 Id	Sensor 8 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz
0.4651	47	10255	0	63	    65	53.0677	-109.2332	0.9851	0.0864	-0.0031	-0.1487	2	63	-28.7588	0.1358	23.4856	0.9586	-0.2709	-0.0771	-0.0429	3	63	-3.2853	-7.6265	1.2341	0.7476	0.6292	0.1871	0.1007	4	63	-52.0443	5.0829	0.3840	0.6442	-0.7254	-0.2130	-0.1157	5	63	-30.3569	6.4444	0.9465	0.5819	-0.2128	0.7817	0.0711	6	63	6.0851	-12.7048	1.0132	0.6876	0.6244	0.3504	0.1204	7	63	6.2487	21.2470	1.9237	0.7485	0.2814	0.5906	0.1081
0.4751	48	10475	0	63	    65	53.2345	-108.9689	0.9852	0.0868	-0.0032	-0.1481	2	63	-28.6237	0.0847	23.2228	0.9587	-0.2709	-0.0754	-0.0427	3	63	-3.3998	-7.8545	1.2948	0.7479	0.6295	0.1852	0.1005	4	63	-51.7388	5.3546	0.4051	0.6443	-0.7276	-0.2054	-0.1151	5	63	-30.0061	6.4455	1.2062	0.5842	-0.2072	0.7814	0.0717	6	63	5.8257	-13.3426	1.2471	0.6895	0.6273	0.3416	0.1197	7	63	6.2279	21.2265	1.9614	0.7486	0.2818	0.5903	0.1081
0.4850	49	10695	0	63	    65	53.3994	-108.7264	0.9852	0.0871	-0.0032	-0.1475	2	63	-28.7605	-0.2585	23.1649	0.9588	-0.2705	-0.0756	-0.0427	3	63	-3.4293	-8.1255	1.4203	0.7481	0.6298	0.1834	0.1003	4	63	-51.4935	5.5806	0.4816	0.6437	-0.7314	-0.1941	-0.1141	5	63	-29.8111	6.3885	1.3648	0.5858	-0.2018	0.7816	0.0724	6	63	5.7330	-13.6752	1.6648	0.6901	0.6294	0.3366	0.1193	7	63	6.2034	21.2281	1.9882	0.7487	0.2824	0.5899	0.1081
0.4951	50	10916	0	63	    65	53.5586	-108.5051	0.9853	0.0878	-0.0035	-0.1468	2	63	-28.8036	-0.5154	23.2383	0.9587	-0.2710	-0.0749	-0.0427	3	63	-3.5499	-8.5100	1.4467	0.7484	0.6302	0.1808	0.1000	4	63	-51.2841	5.6399	0.4561	0.6431	-0.7367	-0.1764	-0.1126	5	63	-29.4633	6.0348	1.3078	0.5856	-0.1973	0.7828	0.0731	6	63	5.4753	-14.3015	1.9487	0.6907	0.6336	0.3277	0.1187	7	63	6.1793	21.1809	1.9742	0.7491	0.2833	0.5890	0.1081
0.5050	51	11136	0	63	    64	53.6751	-108.2657	0.9853	0.0881	-0.0036	-0.1461	2	63	-28.8055	-0.8033	23.3227	0.9587	-0.2713	-0.0740	-0.0426	3	63	-3.5938	-8.8547	1.5506	0.7487	0.6305	0.1785	0.0998	4	63	-50.9873	5.8713	0.5298	0.6416	-0.7423	-0.1580	-0.1110	5	63								6	63	5.2939	-14.8118	2.3102	0.6918	0.6368	0.3192	0.1180	7	63	6.1488	21.1218	2.0616	0.7496	0.2847	0.5877	0.1081
0.5151	52	11357	0	63	    64	53.7851	-108.0257	0.9854	0.0886	-0.0037	-0.1453	2	63	-28.7756	-0.9462	23.4172	0.9586	-0.2720	-0.0726	-0.0425	3	63	-3.6081	-9.2047	1.6669	0.7490	0.6309	0.1763	0.0995	4	63	-50.6748	6.1482	0.5720	0.6390	-0.7484	-0.1402	-0.1095	5	63	-28.8259	5.5067	1.4189	0.5802	-0.1850	0.7896	0.0755	6	63	5.2617	-15.3526	2.7310	0.6933	0.6392	0.3115	0.1174	7	63	6.1262	21.1313	2.1263	0.7501	0.2861	0.5863	0.1081
0.5250	53	11577	0	63	    64	53.9194	-107.8605	0.9855	0.0890	-0.0041	-0.1443	2	63	-28.9900	-1.4002	23.6342	0.9584	-0.2727	-0.0725	-0.0426	3	63	-3.6743	-9.6356	1.6510	0.7491	0.6314	0.1740	0.0993	4	63	-50.3302	6.4000	0.4839	0.6353	-0.7547	-0.1228	-0.1081	5	63	-28.5785	5.1484	1.3846	0.5776	-0.1822	0.7921	0.0761	6	63	5.2682	-15.8741	3.0281	0.6954	0.6386	0.3082	0.1169	7	63	6.1221	21.0512	2.1164	0.7505	0.2893	0.5842	0.1083
0.5351	54	11798	0	63	    64	54.0434	-107.6796	0.9856	0.0894	-0.0042	-0.1432	2	63	-28.8229	-1.6722	23.3243	0.9587	-0.2721	-0.0714	-0.0424	3	63	-3.6954	-9.9970	1.6877	0.7493	0.6317	0.1722	0.0991	4	63	-50.0044	6.5690	0.4253	0.6314	-0.7612	-0.1029	-0.1064	5	63	-28.3355	4.8686	1.4039	0.5749	-0.1849	0.7934	0.0760	6	63	5.2998	-16.0730	3.4500	0.6985	0.6351	0.3085	0.1165	7	63	6.0769	20.8203	2.2177	0.7512	0.2940	0.5810	0.1084
0.5450	55	12018	0	63	    63	54.1339	-107.4938	0.9858	0.0899	-0.0043	-0.1421	2	63	-28.6681	-1.8070	23.0982	0.9587	-0.2723	-0.0701	-0.0422	3	63	-3.6803	-10.2829	1.7382	0.7495	0.6318	0.1710	0.0990	4	63	-49.6988	6.6378	0.3211	0.6287	-0.7665	-0.0794	-0.1042	5	63	-28.0918	4.4321	1.4341	0.5726	-0.1937	0.7931	0.0748	6	63	5.3986	-16.3324	3.8350	0.7015	0.6326	0.3069	0.1160	7	63	6.1814	20.7365	2.2750	0.7512	0.2962	0.5798	0.1086
0.5550	56	12238	0	63	    63	54.1728	-107.3003	0.9859	0.0899	-0.0045	-0.1410	2	63	-28.9076	-2.1118	23.4474	0.9584	-0.2731	-0.0710	-0.0424	3	63	-3.6749	-10.5296	1.7844	0.7495	0.6322	0.1696	0.0989	4	63	-49.3331	6.5578	0.4967	0.6298	-0.7685	-0.0512	-0.1009	5	63	-27.7971	3.9480	1.4288	0.5688	-0.2048	0.7932	0.0735	6	63	5.5088	-16.5498	4.1908	0.7042	0.6309	0.3044	0.1155	7	63	6.3263	20.6177	2.4030	0.7511	0.2975	0.5793	0.1087
0.5650	57	12458	0	63	    63	54.2325	-107.1001	0.9860	0.0904	-0.0047	-0.1399	2	63	-29.0516	-2.3417	23.7813	0.9582	-0.2738	-0.0713	-0.0425	3	63	-3.7136	-10.7407	1.7800	0.7497	0.6323	0.1683	0.0987	4	63	-48.9740	6.5179	0.4824	0.6316	-0.7686	-0.0274	-0.0980	5	63	-27.6516	3.3131	1.4971	0.5652	-0.2130	0.7937	0.0725	6	63	5.6738	-16.7580	4.4509	0.7063	0.6293	0.3030	0.1151	7	63	6.4590	20.5895	2.5612	0.7511	0.2972	0.5795	0.1087
0.5750	58	12679	0	63	    63	54.2596	-106.9387	0.9861	0.0904	-0.0049	-0.1390	2	63	-28.8604	-2.3834	23.5230	0.9584	-0.2739	-0.0689	-0.0423	3	63	-3.7389	-11.0003	1.8043	0.7496	0.6328	0.1670	0.0986	4	63	-48.8754	6.2695	0.4918	0.6325	-0.7686	-0.0087	-0.0956	5	63	-27.6790	2.6596	1.3473	0.5619	-0.2177	0.7948	0.0721	6	63	5.7691	-16.9767	4.6419	0.7079	0.6285	0.3012	0.1148	7	63	6.5948	20.4589	2.7331	0.7515	0.2979	0.5785	0.1086
0.5850	59	12899	0	63	    62	54.2880	-106.7703	0.9862	0.0906	-0.0049	-0.1382	2	63	-29.0086	-2.5258	23.8579	0.9580	-0.2752	-0.0682	-0.0423	3	63	-3.7309	-11.2194	1.8365	0.7495	0.6332	0.1660	0.0986	4	63	-48.8851	6.0182	0.4266	0.6328	-0.7686	0.0079	-0.0936	5	63	-27.7973	2.0677	1.3684	0.5584	-0.2217	0.7962	0.0718	6	63	5.8889	-17.0745	4.7337	0.7092	0.6272	0.3009	0.1146	7	63	6.7196	20.2910	2.9471	0.7524	0.3012	0.5757	0.1087
0.5950	60	13119	0	63	    62	54.3409	-106.6199	0.9863	0.0909	-0.0049	-0.1373	2	63	-29.0997	-2.7696	23.9997	0.9580	-0.2751	-0.0689	-0.0424	3	63	-3.7311	-11.3859	1.8292	0.7495	0.6334	0.1656	0.0985	4	63	-48.8868	5.6109	0.4433	0.6345	-0.7671	0.0277	-0.0909	5	63	-27.9683	1.4123	1.4594	0.5530	-0.2304	0.7975	0.0709	6	63	6.0796	-17.0132	4.7410	0.7101	0.6247	0.3040	0.1147	7	63	6.8325	20.1450	3.0852	0.7531	0.3050	0.5727	0.1088
0.6049	61	13339	0	63	    62	54.3877	-106.4460	0.9864	0.0915	-0.0048	-0.1364	2	63	-29.0707	-2.9064	24.0032	0.9581	-0.2747	-0.0687	-0.0423	3	63	-3.7389	-11.5478	1.8403	0.7495	0.6335	0.1651	0.0985	4	63	-48.9931	5.1040	0.3210	0.6370	-0.7644	0.0466	-0.0882	5	63	-28.0693	0.7031	1.3516	0.5466	-0.2412	0.7989	0.0697	6	63	6.1830	-16.9426	4.6651	0.7110	0.6225	0.3063	0.1147	7	63	6.9927	19.9265	3.2139	0.7540	0.3097	0.5689	0.1089
0.6150	62	13560	0	63	    62	54.4088	-106.2935	0.9865	0.0918	-0.0048	-0.1357	2	63	-29.0409	-3.1192	23.9279	0.9584	-0.2738	-0.0680	-0.0421	3	63	-3.7693	-11.6750	1.7926	0.7494	0.6338	0.1645	0.0984	4	63	-49.1532	4.6087	0.2625	0.6400	-0.7612	0.0596	-0.0862	5	63	-28.3503	0.0419	1.3133	0.5410	-0.2500	0.8001	0.0688	6	63	6.3562	-16.8689	4.4920	0.7114	0.6210	0.3084	0.1148	7	63	7.1036	19.7375	3.2329	0.7551	0.3147	0.5647	0.1090
0.6249	63	13780	0	63	    62	54.4191	-106.1767	0.9866	0.0919	-0.0048	-0.1350	2	63	-28.7466	-3.0421	23.5416	0.9587	-0.2732	-0.0667	-0.0419	3	63	-3.7558	-11.7632	1.7461	0.7492	0.6340	0.1643	0.0984	4	63	-49.3188	4.2163	0.1963	0.6427	-0.7584	0.0677	-0.0849	5	63	-28.4973	-0.5217	1.3753	0.5355	-0.2581	0.8012	0.0679	6	63	6.5289	-16.7032	4.2477	0.7115	0.6191	0.3119	0.1150	7	63	7.2336	19.5371	3.2474	0.7558	0.3180	0.5619	0.1090
0.6350	64	14001	0	63	    62	54.4722	-106.0622	0.9866	0.0922	-0.0045	-0.1344	2	63	-28.9198	-3.3165	23.6530	0.9587	-0.2730	-0.0674	-0.0420	3	63	-3.7822	-11.8543	1.6986	0.7492	0.6341	0.1642	0.0984	4	63	-49.6041	3.7331	0.1523	0.6453	-0.7556	0.0748	-0.0836	5	63	-28.8646	-1.0499	1.1782	0.5310	-0.2643	0.8023	0.0673	6	63	6.6361	-16.5899	4.0934	0.7115	0.6172	0.3156	0.1152	7	63	7.2626	19.3483	3.2857	0.7567	0.3203	0.5594	0.1090
0.6449	65	14221	0	63	    61	54.4545	-105.9065	0.9867	0.0924	-0.0043	-0.1340	2	63	-28.7999	-3.2870	23.4709	0.9588	-0.2729	-0.0664	-0.0418	3	63	-3.8397	-11.9277	1.6348	0.7491	0.6343	0.1636	0.0984	4	63	-49.8241	3.3835	0.1903	0.6484	-0.7523	0.0825	-0.0823	5	63	-29.0827	-1.4841	1.1582	0.5253	-0.2746	0.8027	0.0661	6	63	6.8556	-16.5062	3.9706	0.7110	0.6157	0.3195	0.1155	7	63	7.4087	19.1583	3.3333	0.7572	0.3234	0.5569	0.1091
0.6550	66	14442	0	63	    61	54.4283	-105.7158	0.9867	0.0927	-0.0038	-0.1337	2	63	-28.8684	-3.2929	23.5797	0.9588	-0.2730	-0.0662	-0.0418	3	63	-3.8523	-11.9191	1.6946	0.7491	0.6343	0.1636	0.0984	4	63	-50.0561	3.0570	0.3100	0.6523	-0.7480	0.0923	-0.0805	5	63	-29.3249	-1.9374	1.2465	0.5195	-0.2873	0.8021	0.0645	6	63	7.0319	-16.1419	4.0056	0.7111	0.6113	0.3273	0.1159	7	63	7.4520	18.8433	3.4279	0.7586	0.3267	0.5530	0.1090
0.6649	67	14662	0	63	    61	54.4235	-105.5860	0.9867	0.0929	-0.0037	-0.1333	2	63	-28.8137	-3.1998	23.5094	0.9588	-0.2731	-0.0662	-0.0418	3	63	-3.7925	-11.9447	1.6677	0.7489	0.6344	0.1644	0.0985	4	63	-50.2656	2.6941	0.3108	0.6562	-0.7436	0.1014	-0.0789	5	63	-29.5253	-2.3379	1.2005	0.5135	-0.2981	0.8022	0.0631	6	63	7.2477	-15.6337	3.8848	0.7114	0.6038	0.3402	0.1166	7	63	7.5121	18.4478	3.4248	0.7600	0.3296	0.5495	0.1089
0.6749	68	14882	0	63	    61	54.4172	-105.4278	0.9867	0.0935	-0.0036	-0.1330	2	63	-28.8648	-3.1777	23.5965	0.9587	-0.2732	-0.0671	-0.0420	3	63	-3.7454	-11.8573	1.6137	0.7489	0.6341	0.1653	0.0986	4	63	-50.4286	2.4141	0.3253	0.6595	-0.7398	0.1083	-0.0775	5	63	-29.7601	-2.6638	1.1482	0.5090	-0.3086	0.8012	0.0617	6	63	7.5090	-14.9853	3.7556	0.7122	0.5939	0.3555	0.1173	7	63	7.5463	17.9921	3.3961	0.7615	0.3320	0.5459	0.1088
0.6849	69	15102	0	63	    61	54.4066	-105.2579	0.9867	0.0939	-0.0035	-0.1328	2	63	-28.8132	-3.1821	23.5165	0.9589	-0.2723	-0.0675	-0.0419	3	63	-3.7358	-11.7584	1.5653	0.7488	0.6339	0.1663	0.0987	4	63	-50.5890	2.1899	0.3645	0.6625	-0.7363	0.1147	-0.0763	5	63	-29.8991	-2.9738	1.0626	0.5049	-0.3205	0.7992	0.0600	6	63	7.7429	-14.3407	3.6482	0.7125	0.5837	0.3711	0.1180	7	63	7.5222	17.6299	3.3485	0.7631	0.3333	0.5430	0.1086
0.6949	70	15323	0	63	    61	54.3992	-105.1275	0.9867	0.0939	-0.0033	-0.1327	2	63	-28.7778	-3.0296	23.5763	0.9590	-0.2723	-0.0672	-0.0419	3	63	-3.6916	-11.6263	1.5804	0.7487	0.6336	0.1680	0.0988	4	63	-50.7533	1.9557	0.4321	0.6656	-0.7327	0.1202	-0.0752	5	63	-30.1297	-3.0885	1.0754	0.5007	-0.3299	0.7981	0.0587	6	63	8.1055	-13.5225	3.5692	0.7115	0.5714	0.3913	0.1190	7	63	7.5082	17.1845	3.3086	0.7646	0.3353	0.5396	0.1084
0.7049	71	15543	0	63	    61	54.3667	-104.9475	0.9867	0.0943	-0.0032	-0.1326	2	63	-28.8253	-2.8764	23.6072	0.9588	-0.2723	-0.0687	-0.0420	3	63	-3.6263	-11.3404	1.5624	0.7488	0.6329	0.1701	0.0990	4	63	-50.9528	1.8024	0.4588	0.6690	-0.7290	0.1242	-0.0742	5	63	-30.3666	-3.3195	1.0436	0.4998	-0.3377	0.7956	0.0574	6	63	8.3799	-12.4362	3.5049	0.7113	0.5548	0.4146	0.1198	7	63	7.4704	16.7282	3.2995	0.7670	0.3369	0.5353	0.1080
0.7149	72	15763	0	63	    61	54.3410	-104.7802	0.9867	0.0946	-0.0030	-0.1324	2	63	-28.6520	-2.6394	23.3205	0.9590	-0.2715	-0.0694	-0.0420	3	63	-3.5295	-10.9889	1.5705	0.7489	0.6321	0.1728	0.0993	4	63	-51.0892	1.8010	0.5486	0.6726	-0.7254	0.1265	-0.0735	5	63	-30.5371	-3.4725	0.9581	0.4980	-0.3465	0.7930	0.0560	6	63	8.5611	-10.9776	3.4821	0.7115	0.5324	0.4425	0.1205	7	63	7.4356	16.3676	3.2961	0.7693	0.3379	0.5314	0.1077
0.7249	73	15983	0	63	    61	54.3504	-104.6205	0.9867	0.0950	-0.0032	-0.1322	2	63	-28.4982	-2.3578	23.1123	0.9592	-0.2709	-0.0698	-0.0420	3	63	-3.4069	-10.6549	1.5129	0.7487	0.6314	0.1760	0.0996	4	63	-51.2322	1.6664	0.5480	0.6766	-0.7212	0.1294	-0.0726	5	63	-30.8027	-3.6459	0.8652	0.4961	-0.3556	0.7902	0.0546	6	63	8.7720	-9.7460	3.3698	0.7111	0.5103	0.4683	0.1210	7	63	7.4196	16.0417	3.2306	0.7710	0.3385	0.5286	0.1074
0.7349	74	16204	0	63	    61	54.3577	-104.4318	0.9867	0.0953	-0.0032	-0.1319	2	63	-28.4241	-2.0234	23.2723	0.9591	-0.2708	-0.0709	-0.0421	3	63	-3.2999	-10.2571	1.5042	0.7486	0.6306	0.1789	0.0998	4	63	-51.3835	1.6512	0.5736	0.6795	-0.7182	0.1314	-0.0720	5	63	-30.9996	-3.6218	0.9317	0.4938	-0.3643	0.7878	0.0532	6	63	8.9534	-8.4206	3.2613	0.7108	0.4925	0.4874	0.1212	7	63	7.3421	15.8457	3.2099	0.7724	0.3395	0.5259	0.1072
0.7449	75	16424	0	63	    61	54.3315	-104.2632	0.9867	0.0955	-0.0033	-0.1318	2	63	-28.4518	-1.8122	23.5600	0.9590	-0.2710	-0.0718	-0.0423	3	63	-3.2042	-9.8845	1.4715	0.7485	0.6299	0.1814	0.1001	4	63	-51.5376	1.6282	0.5715	0.6815	-0.7159	0.1340	-0.0714	5	63	-31.1935	-3.6320	0.9177	0.4917	-0.3703	0.7863	0.0523	6	63	9.2816	-7.9450	3.2985	0.7104	0.4865	0.4939	0.1213	7	63	7.3994	15.7927	3.0979	0.7727	0.3415	0.5243	0.1072
0.7549	76	16645	0	63	    61	54.3401	-104.1066	0.9866	0.0958	-0.0035	-0.1317	2	63	-28.3393	-1.5776	23.4061	0.9591	-0.2705	-0.0723	-0.0423	3	63	-3.1034	-9.6084	1.4208	0.7484	0.6294	0.1833	0.1002	4	63	-51.6568	1.6863	0.5640	0.6817	-0.7156	0.1349	-0.0712	5	63	-31.3513	-3.5844	1.0397	0.4891	-0.3733	0.7866	0.0519	6	63	9.4261	-7.5020	3.2463	0.7104	0.4833	0.4970	0.1213	7	63							
0.7649	77	16865	0	63	    61	54.3487	-103.9364	0.9866	0.0961	-0.0036	-0.1317	2	63	-28.4183	-1.4736	23.4691	0.9590	-0.2707	-0.0730	-0.0424	3	63	-3.0952	-9.4392	1.3822	0.7484	0.6293	0.1840	0.1003	4	63	-51.7791	1.7258	0.4726	0.6808	-0.7161	0.1362	-0.0711	5	63	-31.5104	-3.6696	0.9749	0.4880	-0.3753	0.7864	0.0517	6	63	9.5326	-7.2450	3.1871	0.7100	0.4806	0.5001	0.1213	7	63	7.2572	15.7407	3.0367	0.7733	0.3458	0.5205	0.1073
0.7749	78	17086	0	63	    61	54.3489	-103.7244	0.9866	0.0961	-0.0037	-0.1318	2	63	-28.4331	-1.2977	23.5671	0.9589	-0.2709	-0.0730	-0.0424	3	63	-3.1073	-9.2903	1.4392	0.7484	0.6292	0.1843	0.1003	4	63	-51.8864	1.7695	0.5608	0.6798	-0.7169	0.1375	-0.0711	5	63	-31.7144	-3.8665	0.9874	0.4876	-0.3778	0.7854	0.0512	6	63	9.5200	-7.0073	3.2152	0.7098	0.4777	0.5032	0.1214	7	63	7.2795	15.7032	2.9762	0.7731	0.3480	0.5193	0.1074
0.7849	79	17306	0	63	   							2	63								3	63								4	63								5	63								6	63								7	63							
0.7948	80	17526	0	63	    61	54.3566	-103.3761	0.9866	0.0964	-0.0041	-0.1315	2	63	-28.3838	-1.1754	23.4982	0.9590	-0.2708	-0.0727	-0.0424	3	63	-3.1004	-9.1622	1.4289	0.7483	0.6293	0.1842	0.1003	4	63	-52.0907	1.6117	0.5907	0.6807	-0.7161	0.1369	-0.0711	5	63	-32.1323	-4.3063	0.9937	0.4849	-0.3858	0.7833	0.0500	6	63	9.5395	-6.9284	3.2066	0.7093	0.4711	0.5101	0.1214	7	63	7.2782	15.7301	2.8412	0.7733	0.3514	0.5166	0.1075
0.8048	81	17746	0	63	    61	54.4047	-103.1645	0.9865	0.0973	-0.0045	-0.1314	2	63	-28.4345	-1.1298	23.4215	0.9588	-0.2711	-0.0733	-0.0425	3	63	-3.0773	-9.1891	1.4340	0.7483	0.6294	0.1840	0.1003	4	63	-52.2976	1.4761	0.5171	0.6824	-0.7152	0.1332	-0.0714	5	63	-32.3275	-4.5529	0.9165	0.4828	-0.3860	0.7845	0.0501	6	63	9.4706	-6.9813	3.1830	0.7095	0.4680	0.5127	0.1214	7	63	7.2765	15.5575	2.8284	0.7736	0.3531	0.5151	0.1075
0.8148	82	17967	0	63	    61	54.4330	-102.9984	0.9866	0.0973	-0.0048	-0.1312	2	63	-28.4070	-1.2279	23.3767	0.9590	-0.2705	-0.0731	-0.0424	3	63	-3.1065	-9.1946	1.4261	0.7483	0.6295	0.1837	0.1003	4	63	-52.4481	1.3931	0.5564	0.6843	-0.7142	0.1286	-0.0719	5	63	-32.5713	-4.5909	1.0378	0.4782	-0.3841	0.7882	0.0508	6	63	9.4550	-6.9773	3.1607	0.7091	0.4653	0.5157	0.1214	7	63	7.1287	15.4756	2.9331	0.7740	0.3539	0.5139	0.1075
0.8248	83	18187	0	63	    60	54.4673	-102.8229	0.9865	0.0976	-0.0051	-0.1311	2	63	-28.3767	-1.1975	23.2136	0.9591	-0.2703	-0.0730	-0.0423	3	63	-3.1456	-9.1613	1.4152	0.7484	0.6295	0.1832	0.1002	4	63	-52.6247	1.1468	0.5504	0.6871	-0.7119	0.1262	-0.0719	5	63	-32.8664	-4.8262	1.1032	0.4755	-0.3836	0.7900	0.0511	6	63	9.4243	-7.0350	3.1312	0.7089	0.4629	0.5180	0.1214	7	63	7.0622	15.4395	2.9190	0.7742	0.3543	0.5133	0.1074
0.8348	84	18407	0	63	    60	54.5413	-102.6708	0.9865	0.0983	-0.0055	-0.1306	2	63	-28.4099	-1.1222	23.2336	0.9589	-0.2710	-0.0734	-0.0425	3	63	-3.2069	-9.1566	1.3571	0.7485	0.6294	0.1830	0.1002	4	63	-52.7233	0.9419	0.5013	0.6898	-0.7096	0.1246	-0.0718	5	63	-32.9227	-5.1298	1.0175	0.4730	-0.3852	0.7907	0.0510	6	63	9.4247	-7.0699	3.0810	0.7089	0.4601	0.5206	0.1214	7	63	7.0627	15.4995	2.8302	0.7744	0.3536	0.5136	0.1074
0.8448	85	18627	0	63	    60	54.6054	-102.5130	0.9866	0.0982	-0.0060	-0.1300	2	63	-28.3082	-1.1345	23.2383	0.9590	-0.2707	-0.0730	-0.0424	3	63	-3.1199	-9.1827	1.3495	0.7483	0.6295	0.1835	0.1003	4	63	-52.8058	0.5689	0.5278	0.6933	-0.7059	0.1261	-0.0712	5	63	-32.9484	-5.3737	0.9558	0.4696	-0.3865	0.7921	0.0510	6	63	9.4495	-7.1172	3.0346	0.7087	0.4577	0.5230	0.1214	7	63	7.1006	15.5118	2.7831	0.7742	0.3535	0.5140	0.1074
0.8548	86	18848	0	63	    60	54.6318	-102.2662	0.9867	0.0983	-0.0061	-0.1296	2	63	-28.4868	-1.1503	23.6391	0.9588	-0.2710	-0.0740	-0.0425	3	63	-3.0975	-9.0704	1.4779	0.7483	0.6295	0.1836	0.1003	4	63	-52.8443	0.4858	0.7194	0.6960	-0.7030	0.1280	-0.0705	5	63	-33.0778	-5.5121	1.1624	0.4667	-0.3869	0.7937	0.0512	6	63	9.4231	-6.9613	3.1113	0.7085	0.4549	0.5257	0.1214	7	63	7.1396	15.6061	2.8864	0.7737	0.3543	0.5140	0.1075
0.8648	87	19068	0	63	    60	54.7492	-102.1504	0.9867	0.0985	-0.0064	-0.1289	2	63	-28.3474	-1.2004	23.4625	0.9590	-0.2704	-0.0734	-0.0424	3	63	-3.0790	-9.1218	1.4363	0.7483	0.6295	0.1839	0.1003	4	63	-52.8179	0.2349	0.7217	0.6989	-0.6997	0.1310	-0.0698	5	63	-33.1722	-5.7487	1.1132	0.4645	-0.3887	0.7941	0.0510	6	63	9.4351	-7.0475	3.0395	0.7084	0.4522	0.5282	0.1213	7	63	7.1661	15.6758	2.8170	0.7734	0.3544	0.5145	0.1076
0.8748	88	19289	0	63	    60	54.8108	-101.9742	0.9867	0.0992	-0.0066	-0.1286	2	63	-28.4279	-1.1307	23.5607	0.9588	-0.2711	-0.0739	-0.0425	3	63	-3.1213	-9.1194	1.4264	0.7485	0.6294	0.1833	0.1002	4	63	-52.8092	0.0560	0.7440	0.7022	-0.6952	0.1373	-0.0684	5	63	-33.2087	-6.0437	1.1160	0.4638	-0.3939	0.7920	0.0501	6	63	9.4215	-7.0899	3.0161	0.7084	0.4499	0.5301	0.1213	7	63	7.1153	15.6973	2.7664	0.7737	0.3544	0.5140	0.1075
0.8848	89	19509	0	63	    60	54.9045	-101.8102	0.9867	0.0996	-0.0068	-0.1280	2	63	-28.4125	-1.1336	23.5126	0.9588	-0.2708	-0.0741	-0.0425	3	63	-3.1445	-9.0691	1.4492	0.7486	0.6293	0.1830	0.1002	4	63	-52.8015	-0.1445	0.7858	0.7056	-0.6905	0.1442	-0.0670	5	63	-33.3681	-6.0997	1.2520	0.4626	-0.3980	0.7907	0.0494	6	63	9.3493	-7.1050	3.0325	0.7087	0.4477	0.5317	0.1212	7	63	7.1164	15.7306	2.7172	0.7738	0.3540	0.5142	0.1075
0.8948	90	19730	0	63	    60	55.0470	-101.7195	0.9868	0.0997	-0.0070	-0.1273	2	63	-28.2953	-1.0801	23.2455	0.9589	-0.2707	-0.0734	-0.0424	3	63	-3.1396	-9.0934	1.3758	0.7486	0.6294	0.1829	0.1002	4	63	-52.7822	-0.4701	0.7649	0.7090	-0.6860	0.1492	-0.0658	5	63	-33.4287	-6.4338	1.1275	0.4631	-0.4037	0.7875	0.0483	6	63	9.2660	-7.1820	2.9203	0.7087	0.4462	0.5330	0.1212	7	63	7.0884	15.7462	2.6371	0.7737	0.3540	0.5142	0.1075
0.9048	91	19950	0	63	    59	55.2179	-101.5943	0.9869	0.0999	-0.0073	-0.1264	2	63	-28.3618	-1.1696	23.1933	0.9589	-0.2707	-0.0739	-0.0425	3	63	-3.1271	-9.1648	1.3989	0.7485	0.6295	0.1829	0.1002	4	63	-52.6998	-0.7579	0.8061	0.7128	-0.6815	0.1525	-0.0649	5	63	-33.5005	-6.5997	1.2217	0.4625	-0.4073	0.7861	0.0477	6	63	9.1779	-7.3896	2.9174	0.7085	0.4460	0.5334	0.1212	7	63	6.9873	15.6953	2.7216	0.7738	0.3541	0.5141	0.1075
0.9147	92	20170	0	63	    59	55.3872	-101.4213	0.9870	0.1000	-0.0073	-0.1256	2	63	-28.3333	-1.2046	23.3995	0.9590	-0.2706	-0.0734	-0.0424	3	63	-3.0859	-9.1503	1.4965	0.7486	0.6294	0.1829	0.1002	4	63	-52.6599	-1.0275	0.9510	0.7180	-0.6755	0.1556	-0.0637	5	63	-33.4665	-6.7868	1.3210	0.4620	-0.4128	0.7836	0.0467	6	63	9.0359	-7.5438	2.9570	0.7081	0.4469	0.5331	0.1213	7	63	7.0630	15.7672	2.7745	0.7727	0.3543	0.5155	0.1077
